,draft_id,treatment,control,pack_number,pick_number,color_identity,W_mean,U_mean,B_mean,R_mean,G_mean,event_match_wins,event_match_losses,W_id,U_id,B_id,R_id,G_id
974,ac072aa455c9461dae52848f442af8f5,False,True,0,8,"['R', 'U']",4.96859916937928,,6.599337586061328,6.781975377417367,,2,3,0,1,0,1,0
975,ac072aa455c9461dae52848f442af8f5,False,True,0,9,"['R', 'U']",,8.218676624243248,4.791639782468431,7.167205566620968,,2,3,0,1,0,1,0
976,ac072aa455c9461dae52848f442af8f5,False,True,0,10,"['R', 'U']",3.9644875515503286,,,6.98703164450901,,2,3,0,1,0,1,0
986,ac072aa455c9461dae52848f442af8f5,False,True,1,6,"['R', 'U']",4.555513319102897,5.65154993242741,6.271439424408992,7.54181238489425,,2,3,0,1,0,1,0
987,ac072aa455c9461dae52848f442af8f5,False,True,1,7,"['R', 'U']",6.266965923351675,4.784923138887025,5.199101803365207,7.232343781394414,7.0254252678733575,2,3,0,1,0,1,0
988,ac072aa455c9461dae52848f442af8f5,False,True,1,8,"['U', 'R']",5.503456677326024,5.761234307168837,,7.167205566620968,,2,3,0,1,0,1,0
989,ac072aa455c9461dae52848f442af8f5,False,True,1,9,"['U', 'R']",4.96859916937928,6.312506894345534,6.793850996386851,7.167205566620968,,2,3,0,1,0,1,0
999,ac072aa455c9461dae52848f442af8f5,False,True,2,5,"['U', 'R']",4.96859916937928,6.706330905687085,3.11257035091317,7.767037557690271,6.735997653303162,2,3,0,1,0,1,0
1000,ac072aa455c9461dae52848f442af8f5,False,True,2,6,"['U', 'R']",5.742449886285503,,4.846252223026242,6.877293449212872,6.511693514260728,2,3,0,1,0,1,0
1001,ac072aa455c9461dae52848f442af8f5,False,True,2,7,"['U', 'R']",5.742449886285503,,3.11257035091317,7.720305734296762,,2,3,0,1,0,1,0
1002,ac072aa455c9461dae52848f442af8f5,False,True,2,8,"['U', 'R']",5.714152076144938,,6.532645210397922,8.895006784260515,,2,3,0,1,0,1,0
1004,ac072aa455c9461dae52848f442af8f5,False,True,2,10,"['U', 'R']",5.914649464992807,,,,,2,3,0,1,0,1,0
1014,a44dbc117f0b48f48fefa901a4909d79,False,True,0,6,"['W', 'B']",5.576646983906449,3.9549519926344874,6.1193589950424485,7.617655912213009,6.63947572421464,7,1,1,0,1,0,0
1017,a44dbc117f0b48f48fefa901a4909d79,False,True,0,9,"['W', 'B']",5.687468020279445,5.237308893347522,,,,7,1,1,0,1,0,0
1027,a44dbc117f0b48f48fefa901a4909d79,False,True,1,5,"['W', 'B']",,5.779130060498688,5.733518351239518,,7.0254252678733575,7,1,1,0,1,0,0
1031,a44dbc117f0b48f48fefa901a4909d79,False,True,1,9,"['B', 'W']",,5.178713425770125,5.486712351663045,,,7,1,1,0,1,0,0
1043,a44dbc117f0b48f48fefa901a4909d79,False,True,2,7,"['B', 'W']",6.266965923351675,4.412011019198933,6.169298863293431,8.895006784260515,,7,1,1,0,1,0,0
1058,0a668a7fe9704e9e9caca0e67d4703a3,False,True,0,8,"['W', 'R']",,4.538467258216428,,6.24904549615372,6.511693514260728,4,3,1,0,0,1,0
1060,0a668a7fe9704e9e9caca0e67d4703a3,True,False,0,10,"['W', 'R']",,,,7.095835628247803,5.929934535688906,4,3,1,0,0,1,0
1069,0a668a7fe9704e9e9caca0e67d4703a3,False,True,1,5,"['W', 'R']",3.3571014492753624,3.9549519926344874,6.595539033457249,7.46145832752538,4.873655134679925,4,3,1,0,0,1,0
1070,0a668a7fe9704e9e9caca0e67d4703a3,False,True,1,6,"['W', 'R']",3.9644875515503286,4.784923138887025,,5.878724850814309,6.069916613213598,4,3,1,0,0,1,0
1071,0a668a7fe9704e9e9caca0e67d4703a3,False,True,1,7,"['W', 'R']",5.0681251976758945,3.9549519926344874,,7.130772122446917,,4,3,1,0,0,1,0
1084,0a668a7fe9704e9e9caca0e67d4703a3,False,True,2,6,"['W', 'G']",5.116445965790737,4.538467258216428,4.591257608094222,7.722368469507982,7.0254252678733575,4,3,1,0,0,0,1
1086,0a668a7fe9704e9e9caca0e67d4703a3,True,False,2,8,"['W', 'G']",,6.888074035271521,6.097200868228272,6.545604684333008,,4,3,1,0,0,0,1
1087,0a668a7fe9704e9e9caca0e67d4703a3,False,True,2,9,"['W', 'R']",,3.9549519926344874,5.20375234521576,7.1863428555679825,,4,3,1,0,0,1,0
1105,bac3cfeb804b4cc9984744b09679a97d,False,True,0,6,"['W', 'B']",4.365992586646253,4.367153782085258,4.791639782468431,6.414455062038436,7.432741859920356,1,3,1,0,1,0,0
1123,bac3cfeb804b4cc9984744b09679a97d,True,False,1,10,"['W', 'B']",7.750222094855997,6.263166736665267,,,4.474529485570891,1,3,1,0,1,0,0
1124,bac3cfeb804b4cc9984744b09679a97d,False,True,1,11,"['W', 'B']",6.266965923351675,,,,4.820672966266812,1,3,1,0,1,0,0
1148,d6433226969f4aecb13bf9e27f78fac6,False,True,0,7,"['G', 'U']",5.0882620853656775,,4.80966968566862,6.545604684333008,5.630943630915362,4,3,0,1,0,0,1
1149,d6433226969f4aecb13bf9e27f78fac6,False,True,0,8,"['G', 'U']",4.386546494988449,,,,4.23627604750168,4,3,0,1,0,0,1
1150,d6433226969f4aecb13bf9e27f78fac6,True,False,0,9,"['G', 'U']",4.555513319102897,,6.380431915802918,,7.0254252678733575,4,3,0,1,0,0,1
1161,d6433226969f4aecb13bf9e27f78fac6,True,False,1,6,"['G', 'U']",7.278926199607146,6.517059301380991,4.053183605974966,7.095835628247803,5.5302661169415295,4,3,0,1,0,0,1
1162,d6433226969f4aecb13bf9e27f78fac6,False,True,1,7,"['G', 'U']",3.705830952781045,6.153816449993564,6.595539033457249,,7.107116340052889,4,3,0,1,0,0,1
1166,d6433226969f4aecb13bf9e27f78fac6,True,False,1,11,"['G', 'U']",3.4134692101254807,,,8.895006784260515,,4,3,0,1,0,0,1
1175,d6433226969f4aecb13bf9e27f78fac6,False,True,2,6,"['G', 'U']",3.155338189386056,,,7.49279806039271,6.317731228503575,4,3,0,1,0,0,1
1176,d6433226969f4aecb13bf9e27f78fac6,False,True,2,7,"['G', 'U']",4.555513319102897,,6.636891050251685,,5.21221222218896,4,3,0,1,0,0,1
1177,d6433226969f4aecb13bf9e27f78fac6,True,False,2,8,"['G', 'U']",4.814294308547689,,,,,4,3,0,1,0,0,1
1178,d6433226969f4aecb13bf9e27f78fac6,True,False,2,9,"['G', 'U']",3.544430644301597,,,8.268224364510631,,4,3,0,1,0,0,1
1179,d6433226969f4aecb13bf9e27f78fac6,False,True,2,10,"['G', 'U']",3.705830952781045,,,8.883181524065503,6.995469903945478,4,3,0,1,0,0,1
1180,d6433226969f4aecb13bf9e27f78fac6,False,True,2,11,"['G', 'U']",3.835604989070336,,,,,4,3,0,1,0,0,1
1181,d6433226969f4aecb13bf9e27f78fac6,True,False,2,12,"['G', 'U']",3.6604121821883986,,,,,4,3,0,1,0,0,1
1188,99dc3422c8024c2983b66f23999c16be,False,True,0,5,"['W', 'R']",5.503456677326024,2.93469237155244,7.294058759202578,8.50165472791653,6.903069648434412,7,1,1,0,0,1,0
1191,99dc3422c8024c2983b66f23999c16be,False,True,0,8,"['W', 'R']",6.8499249345775155,,4.795824777549623,6.877293449212872,6.511693514260728,7,1,1,0,0,1,0
1201,99dc3422c8024c2983b66f23999c16be,False,True,1,4,"['W', 'R']",6.819422721455993,5.049735559277687,2.9842458962212186,7.287226776985499,,7,1,1,0,0,1,0
1216,99dc3422c8024c2983b66f23999c16be,False,True,2,5,"['W', 'R']",5.503456677326024,3.8059266583522824,6.271439424408992,5.781533550221835,4.427127211457456,7,1,1,0,0,1,0
1217,99dc3422c8024c2983b66f23999c16be,False,True,2,6,"['W', 'R']",5.503456677326024,,,6.710065654440093,4.82441552937429,7,1,1,0,0,1,0
1220,99dc3422c8024c2983b66f23999c16be,False,True,2,9,"['R', 'W']",6.266965923351675,,6.636891050251685,,4.23627604750168,7,1,1,0,0,1,0
1232,3397893132e04209ba9b4c53412478a4,True,False,0,7,"['W', 'R']",6.819422721455993,3.9549519926344874,8.299559126601102,8.268224364510631,6.066955229005534,4,3,1,0,0,1,0
1244,3397893132e04209ba9b4c53412478a4,False,True,1,5,"['W', 'R']",,4.784923138887025,4.3562537890593545,6.94168404192698,4.23627604750168,4,3,1,0,0,1,0
1246,3397893132e04209ba9b4c53412478a4,True,False,1,7,"['W', 'R']",,3.9549519926344874,,6.877293449212872,5.95043336059598,4,3,1,0,0,1,0
1249,3397893132e04209ba9b4c53412478a4,True,False,1,10,"['R', 'W']",,3.0733860584881367,6.793850996386851,,7.0254252678733575,4,3,1,0,0,1,0
1259,3397893132e04209ba9b4c53412478a4,False,True,2,6,"['W', 'R']",5.576646983906449,,6.793850996386851,5.016219172926876,,4,3,1,0,0,1,0
1260,3397893132e04209ba9b4c53412478a4,False,True,2,7,"['W', 'R']",4.724968594224563,4.260039115084707,,6.7072988297744,,4,3,1,0,0,1,0
1261,3397893132e04209ba9b4c53412478a4,False,True,2,8,"['W', 'R']",,7.2000562271577175,6.169298863293431,6.893837201491932,4.23627604750168,4,3,1,0,0,1,0
1262,3397893132e04209ba9b4c53412478a4,False,True,2,9,"['W', 'R']",5.9406490613652325,4.260039115084707,4.795824777549623,8.895006784260515,,4,3,1,0,0,1,0
1263,3397893132e04209ba9b4c53412478a4,False,True,2,10,"['W', 'R']",4.96859916937928,6.706330905687085,4.176257307056705,,,4,3,1,0,0,1,0
1272,55bd1efa66d34870b71f04c887d9e7f2,False,True,0,5,"['U', 'B']",,7.658708089573587,6.809691930983429,8.012111144782784,5.579885418977399,1,3,0,1,1,0,0
1274,55bd1efa66d34870b71f04c887d9e7f2,False,True,0,7,"['U', 'B']",,5.378041996646736,,7.450302705188137,3.4386369976814386,1,3,0,1,1,0,0
1278,55bd1efa66d34870b71f04c887d9e7f2,True,False,0,11,"['U', 'R']",,,,,4.23627604750168,1,3,0,1,0,1,0
1287,55bd1efa66d34870b71f04c887d9e7f2,False,True,1,6,"['U', 'R']",,5.715079632709234,4.80966968566862,6.414455062038436,7.432741859920356,1,3,0,1,0,1,0
1319,ac972c081b58443c9247ac8ec3a4c1c9,False,True,0,10,"['U', 'G']",7.750222094855997,,,6.176369608681232,,6,3,0,1,0,0,1
1328,ac972c081b58443c9247ac8ec3a4c1c9,False,True,1,5,"['U', 'R']",2.636124716282404,6.921011058451817,,6.648577003582401,5.539513351721911,6,3,0,1,0,1,0
1330,ac972c081b58443c9247ac8ec3a4c1c9,False,True,1,7,"['R', 'U']",,7.094136050978858,4.791639782468431,6.505809403882811,,6,3,0,1,0,1,0
1342,ac972c081b58443c9247ac8ec3a4c1c9,False,True,2,5,"['U', 'R']",6.266965923351675,4.367153782085258,4.622920584369729,6.877293449212872,5.659928240133018,6,3,0,1,0,1,0
1343,ac972c081b58443c9247ac8ec3a4c1c9,False,True,2,6,"['U', 'R']",,4.260039115084707,4.622920584369729,7.704632565005348,,6,3,0,1,0,1,0
1344,ac972c081b58443c9247ac8ec3a4c1c9,False,True,2,7,"['U', 'R']",,8.396405120695356,6.169298863293431,7.617655912213009,5.846625369390753,6,3,0,1,0,1,0
1345,ac972c081b58443c9247ac8ec3a4c1c9,False,True,2,8,"['U', 'R']",,7.798230673926536,4.791639782468431,6.877293449212872,6.711242087880812,6,3,0,1,0,1,0
1346,ac972c081b58443c9247ac8ec3a4c1c9,False,True,2,9,"['R', 'U']",3.9644875515503286,7.190622559270364,4.80966968566862,,5.687492163009404,6,3,0,1,0,1,0
1349,ac972c081b58443c9247ac8ec3a4c1c9,False,True,2,12,"['R', 'U']",4.180565928138743,6.26984804507427,,,,6,3,0,1,0,1,0
1360,7137c4b7a65c4664a38d45c1d3d4164f,False,True,0,9,"['B', 'R']",,,,7.916419203167533,4.821894336030462,3,3,0,0,1,1,0
1370,7137c4b7a65c4664a38d45c1d3d4164f,False,True,1,5,"['B', 'R']",3.155338189386056,7.329785928680311,6.454165237330338,7.095835628247803,5.839916588008705,3,3,0,0,1,1,0
1372,7137c4b7a65c4664a38d45c1d3d4164f,False,True,1,7,"['B', 'R']",,6.427685179073848,6.271439424408992,7.450302705188137,3.63141823648236,3,3,0,0,1,1,0
1373,7137c4b7a65c4664a38d45c1d3d4164f,True,False,1,8,"['B', 'R']",5.955926504143148,4.784923138887025,,5.767983520426236,6.588861114498232,3,3,0,0,1,1,0
1376,7137c4b7a65c4664a38d45c1d3d4164f,True,False,1,11,"['B', 'U']",,,6.472305439801779,6.877293449212872,4.427127211457456,3,3,0,1,1,0,0
1389,7137c4b7a65c4664a38d45c1d3d4164f,True,False,2,10,"['B', 'W']",,3.9549519926344874,4.795824777549623,8.895006784260515,7.432741859920356,3,3,1,0,1,0,0
1399,866b8289f5b34fddb93b6256489fecf9,False,True,0,6,"['W', 'U']",,5.821512051290912,6.595539033457249,7.167205566620968,7.791540544846264,4,3,1,1,0,0,0
1401,866b8289f5b34fddb93b6256489fecf9,False,True,0,8,"['U', 'W']",6.819422721455993,5.787198312652959,4.795824777549623,7.617655912213009,,4,3,1,1,0,0,0
1417,866b8289f5b34fddb93b6256489fecf9,False,True,1,10,"['U', 'B']",,5.586611749219762,,6.414455062038436,,4,3,0,1,1,0,0
1429,866b8289f5b34fddb93b6256489fecf9,False,True,2,8,"['U', 'B']",,6.312506894345534,6.913432471434509,8.268224364510631,,4,3,0,1,1,0,0
1439,a21835def3ae411bb318bd8da9df3a18,False,True,0,4,"['W', 'R']",5.4923785761940955,8.396405120695356,5.092677042930272,7.167205566620968,,5,3,1,0,0,1,0
1440,a21835def3ae411bb318bd8da9df3a18,True,False,0,5,"['W', 'R']",6.819422721455993,5.183105187181185,3.055613395800798,7.78956888754899,5.659928240133018,5,3,1,0,0,1,0
1455,a21835def3ae411bb318bd8da9df3a18,False,True,1,6,"['W', 'B']",5.680102343438173,,,7.915324041817614,7.402078693392725,5,3,1,0,1,0,0
1470,a21835def3ae411bb318bd8da9df3a18,False,True,2,7,"['W', 'R']",6.819422721455993,4.260039115084707,6.169298863293431,,6.364873438755037,5,3,1,0,0,1,0
1471,a21835def3ae411bb318bd8da9df3a18,False,True,2,8,"['W', 'R']",4.96859916937928,6.345632688130563,2.9842458962212186,,,5,3,1,0,0,1,0
1472,a21835def3ae411bb318bd8da9df3a18,False,True,2,9,"['W', 'R']",,5.67793118190578,,7.164089704821109,,5,3,1,0,0,1,0
1484,a6ac232ef12749858b26f94fb8462ade,False,True,0,7,"['U', 'R']",,6.263166736665267,4.791639782468431,7.341339713274534,7.596809619119494,2,3,0,1,0,1,0
1485,a6ac232ef12749858b26f94fb8462ade,False,True,0,8,"['U', 'R']",3.835604989070336,6.263166736665267,,7.742941737902171,,2,3,0,1,0,1,0
1486,a6ac232ef12749858b26f94fb8462ade,False,True,0,9,"['U', 'R']",,7.2000562271577175,3.604352610343563,7.638691865995547,,2,3,0,1,0,1,0
1497,a6ac232ef12749858b26f94fb8462ade,False,True,1,6,"['U', 'R']",3.705830952781045,5.320246471848167,6.169298863293431,8.895006784260515,5.421538970486109,2,3,0,1,0,1,0
1498,a6ac232ef12749858b26f94fb8462ade,False,True,1,7,"['U', 'R']",,5.817107851478459,2.9842458962212186,6.7072988297744,,2,3,0,1,0,1,0
1510,a6ac232ef12749858b26f94fb8462ade,False,True,2,5,"['U', 'R']",4.466874216590906,6.706330905687085,3.1115454858393656,6.480029873185722,,2,3,0,1,0,1,0
1511,a6ac232ef12749858b26f94fb8462ade,False,True,2,6,"['U', 'R']",3.9644875515503286,7.094136050978858,4.602431505273774,7.610276610930614,,2,3,0,1,0,1,0
1513,a6ac232ef12749858b26f94fb8462ade,False,True,2,8,"['U', 'R']",5.5175263220736195,,6.793850996386851,7.450302705188137,,2,3,0,1,0,1,0
1514,a6ac232ef12749858b26f94fb8462ade,False,True,2,9,"['U', 'R']",3.3571014492753624,6.312506894345534,,6.065535967978684,,2,3,0,1,0,1,0
1515,a6ac232ef12749858b26f94fb8462ade,False,True,2,10,"['U', 'R']",,,4.795824777549623,7.450302705188137,5.5302661169415295,2,3,0,1,0,1,0
1516,a6ac232ef12749858b26f94fb8462ade,False,True,2,11,"['U', 'R']",3.3571014492753624,,,,,2,3,0,1,0,1,0
1517,a6ac232ef12749858b26f94fb8462ade,False,True,2,12,"['U', 'R']",,,,8.895006784260515,,2,3,0,1,0,1,0
1525,968631e760f2432593d56ed4a2b33414,True,False,0,6,"['R', 'B']",5.576646983906449,5.586611749219762,,7.900827070268605,4.817205615119188,4,3,0,0,1,1,0
1526,968631e760f2432593d56ed4a2b33414,True,False,0,7,"['R', 'G']",7.750222094855997,6.953193566422401,3.604352610343563,8.883181524065503,5.659928240133018,4,3,0,0,0,1,1
1540,968631e760f2432593d56ed4a2b33414,False,True,1,7,"['G', 'R']",7.049174460531569,6.517059301380991,4.791639782468431,7.617655912213009,6.511693514260728,4,3,0,0,0,1,1
1553,968631e760f2432593d56ed4a2b33414,False,True,2,6,"['G', 'R']",3.9644875515503286,6.948476732478724,6.793850996386851,6.80477572050207,,4,3,0,0,0,1,1
1554,968631e760f2432593d56ed4a2b33414,False,True,2,7,"['G', 'R']",,5.586611749219762,,6.024051761149406,,4,3,0,0,0,1,1
1555,968631e760f2432593d56ed4a2b33414,False,True,2,8,"['G', 'R']",,5.622399081951756,5.778509747498417,8.895006784260515,,4,3,0,0,0,1,1
1557,968631e760f2432593d56ed4a2b33414,False,True,2,10,"['G', 'R']",,,4.791639782468431,8.895006784260515,5.687492163009404,4,3,0,0,0,1,1
1559,968631e760f2432593d56ed4a2b33414,True,False,2,12,"['G', 'R']",4.96859916937928,,,,,4,3,0,0,0,1,1
1560,968631e760f2432593d56ed4a2b33414,True,False,2,13,"['G', 'R']",4.96859916937928,,,,,4,3,0,0,0,1,1
1566,ad8d137ee3b843aa824a0d26233be5f8,False,True,0,5,"['R', 'G']",4.322852413907251,5.586611749219762,6.288558391804055,6.811404936754842,5.32766818411735,7,0,0,0,0,1,1
1567,ad8d137ee3b843aa824a0d26233be5f8,False,True,0,6,"['R', 'G']",4.550803807085431,7.094136050978858,4.795824777549623,6.906647356276695,7.402078693392725,7,0,0,0,0,1,1
1579,ad8d137ee3b843aa824a0d26233be5f8,False,True,1,4,"['R', 'G']",4.548145020499606,4.367153782085258,6.809691930983429,5.315634509998672,7.0614160969257025,7,0,0,0,0,1,1
1581,ad8d137ee3b843aa824a0d26233be5f8,False,True,1,6,"['R', 'G']",3.705830952781045,8.040948127791138,7.3050506737824,,6.123564557582242,7,0,0,0,0,1,1
1583,ad8d137ee3b843aa824a0d26233be5f8,False,True,1,8,"['R', 'G']",,8.040948127791138,5.794837886968237,7.349812372477485,,7,0,0,0,0,1,1
1584,ad8d137ee3b843aa824a0d26233be5f8,False,True,1,9,"['R', 'G']",6.908337784811978,5.1362890404636135,4.591257608094222,,,7,0,0,0,0,1,1
1585,ad8d137ee3b843aa824a0d26233be5f8,False,True,1,10,"['R', 'G']",,4.9360832647006,,6.545604684333008,,7,0,0,0,0,1,1
1594,ad8d137ee3b843aa824a0d26233be5f8,False,True,2,5,"['G', 'R']",3.4997251018618805,6.312506894345534,6.46272472102787,5.928918195355251,,7,0,0,0,0,1,1
1596,ad8d137ee3b843aa824a0d26233be5f8,False,True,2,7,"['G', 'R']",2.537111517367459,6.153816449993564,6.288558391804055,3.900273661478889,7.432741859920356,7,0,0,0,0,1,1
1597,ad8d137ee3b843aa824a0d26233be5f8,False,True,2,8,"['R', 'G']",,5.5725037126532255,3.9236265891346145,,,7,0,0,0,0,1,1
1608,e9c794c16cbf4812acb20e89b4de5ea3,False,True,0,5,"['G', 'R']",5.217132194496601,7.094136050978858,6.169298863293431,7.261378866805492,5.017861495073292,0,3,0,0,0,1,1
1610,e9c794c16cbf4812acb20e89b4de5ea3,False,True,0,7,"['G', 'R']",5.576646983906449,4.784923138887025,6.472305439801779,4.085664335664336,7.116048962937776,0,3,0,0,0,1,1
1622,e9c794c16cbf4812acb20e89b4de5ea3,False,True,1,5,"['G', 'R']",,5.149850782692632,4.545532481003304,8.883181524065503,5.039785162687759,0,3,0,0,0,1,1
1623,e9c794c16cbf4812acb20e89b4de5ea3,False,True,1,6,"['G', 'R']",,5.730644916532058,6.169298863293431,6.71616251723299,4.908611581985926,0,3,0,0,0,1,1
1626,e9c794c16cbf4812acb20e89b4de5ea3,False,True,1,9,"['G', 'R']",,4.260039115084707,6.271439424408992,6.5608769459064185,,0,3,0,0,0,1,1
1628,e9c794c16cbf4812acb20e89b4de5ea3,False,True,1,11,"['G', 'R']",,4.260039115084707,,7.450302705188137,,0,3,0,0,0,1,1
1637,e9c794c16cbf4812acb20e89b4de5ea3,False,True,2,6,"['G', 'R']",3.5963532191728493,6.706330905687085,4.791639782468431,7.424999846803711,5.017861495073292,0,3,0,0,0,1,1
1639,e9c794c16cbf4812acb20e89b4de5ea3,False,True,2,8,"['G', 'R']",,8.396405120695356,,7.232343781394414,6.588861114498232,0,3,0,0,0,1,1
1651,bc5e332bbab54025a28f6f3872f870a2,False,True,0,6,"['W', 'B']",5.576646983906449,4.784923138887025,7.285499275505047,8.895006784260515,7.402078693392725,1,3,1,0,1,0,0
1652,bc5e332bbab54025a28f6f3872f870a2,True,False,0,7,"['B', 'W']",6.853074299499573,3.9549519926344874,,8.361043905531735,,1,3,1,0,1,0,0
1653,bc5e332bbab54025a28f6f3872f870a2,True,False,0,8,"['B', 'W']",5.742449886285503,4.285554780181438,,7.442702257898397,,1,3,1,0,1,0,0
1664,bc5e332bbab54025a28f6f3872f870a2,True,False,1,5,"['B', 'W']",5.739388774577449,2.46971307120085,8.299559126601102,8.575702944288068,7.005858961912065,1,3,1,0,1,0,0
1679,bc5e332bbab54025a28f6f3872f870a2,False,True,2,6,"['B', 'W']",4.899160364364793,6.517059301380991,6.472305439801779,7.450302705188137,7.116048962937776,1,3,1,0,1,0,0
1683,bc5e332bbab54025a28f6f3872f870a2,True,False,2,10,"['R', 'B']",7.278926199607146,4.538467258216428,,8.895006784260515,,1,3,0,0,1,1,0
1693,694ff9bb8a1347f59ce9ed566291cfaa,True,False,0,6,"['R', 'W']",6.819422721455993,5.109059364649877,,6.414455062038436,6.588861114498232,7,1,1,0,0,1,0
1694,694ff9bb8a1347f59ce9ed566291cfaa,False,True,0,7,"['R', 'U']",,6.59066412979119,4.492963496362663,8.268224364510631,7.0254252678733575,7,1,0,1,0,1,0
1695,694ff9bb8a1347f59ce9ed566291cfaa,False,True,0,8,"['U', 'R']",4.555513319102897,5.425001757815441,4.791639782468431,8.895006784260515,,7,1,0,1,0,1,0
1708,694ff9bb8a1347f59ce9ed566291cfaa,False,True,1,7,"['U', 'B']",,6.065080376743857,5.540554555038806,7.450302705188137,7.0254252678733575,7,1,0,1,1,0,0
1712,694ff9bb8a1347f59ce9ed566291cfaa,True,False,1,11,"['U', 'B']",,,,4.832691388260778,7.0254252678733575,7,1,0,1,1,0,0
1722,694ff9bb8a1347f59ce9ed566291cfaa,False,True,2,7,"['U', 'B']",3.835604989070336,4.260039115084707,6.472305439801779,,,7,1,0,1,1,0,0
1753,413fbeef08a44fe5a0c7b38331f03ff1,False,True,1,10,"['U', 'W']",,,6.097200868228272,6.953246956356146,,1,3,1,1,0,0,0
1764,413fbeef08a44fe5a0c7b38331f03ff1,False,True,2,7,"['U', 'W']",4.968426489627651,,6.271439424408992,4.680769230769231,7.116048962937776,1,3,1,1,0,0,0
1765,413fbeef08a44fe5a0c7b38331f03ff1,False,True,2,8,"['U', 'W']",5.499994324797369,6.805597676179925,,5.590749981956069,,1,3,1,1,0,0,0
1768,413fbeef08a44fe5a0c7b38331f03ff1,True,False,2,11,"['U', 'W']",5.742449886285503,,,6.906647356276695,4.750281995661605,1,3,1,1,0,0,0
1790,ceb5db86d6dd4061b76d7640a9df129d,False,True,1,5,"['B', 'W']",3.642348754448399,8.396405120695356,6.097200868228272,5.539374346105653,,7,2,1,0,1,0,0
1791,ceb5db86d6dd4061b76d7640a9df129d,True,False,1,6,"['B', 'W']",,5.572787275952425,,8.575702944288068,,7,2,1,0,1,0,0
1794,ceb5db86d6dd4061b76d7640a9df129d,True,False,1,9,"['B', 'W']",5.742449886285503,7.094136050978858,,7.341339713274534,,7,2,1,0,1,0,0
1795,ceb5db86d6dd4061b76d7640a9df129d,False,True,1,10,"['B', 'W']",,4.538467258216428,,6.921144327825704,,7,2,1,0,1,0,0
1803,ceb5db86d6dd4061b76d7640a9df129d,False,True,2,4,"['B', 'W']",,5.586611749219762,4.176257307056705,6.094718818468177,5.946405465508922,7,2,1,0,1,0,0
1804,ceb5db86d6dd4061b76d7640a9df129d,True,False,2,5,"['B', 'W']",,6.312506894345534,7.871226169568187,7.036926461448831,5.05365774860546,7,2,1,0,1,0,0
1806,ceb5db86d6dd4061b76d7640a9df129d,False,True,2,7,"['B', 'G']",5.742449886285503,,4.795824777549623,,,7,2,0,0,1,0,1
1807,ceb5db86d6dd4061b76d7640a9df129d,False,True,2,8,"['B', 'G']",,5.729739158334122,6.097200868228272,4.229866627796808,6.069916613213598,7,2,0,0,1,0,1
1808,ceb5db86d6dd4061b76d7640a9df129d,False,True,2,9,"['B', 'G']",,,7.294058759202578,,,7,2,0,0,1,0,1
